PARTICLE_SIMULATION_DATA_2D
Width: 1000
Height: 1000
NumBalls: 2000
1626 888.194 247.373
1627 520.883 528.915
1628 444.965 399.441
1629 371.364 634.154
1630 547.648 217.584
1631 407.357 546.028
1632 697.51 239.589
1633 347.904 357.717
1634 738.959 41.8414
1635 557.692 622.564
1636 555.299 286.364
1637 499.193 647.583
1638 300.537 401.671
1639 706.326 325.188
1640 312.39 744.91
1641 455.153 6.84637
1642 387.543 650.217
1643 793.142 504.242
1644 585.322 173.093
1645 718.477 575.619
1646 753.389 544.642
1647 99.0836 547.931
1648 88.9599 76.8812
1649 524.211 223.478
1650 343.554 540.404
1651 438.687 208.969
1652 22.5185 447.003
1653 91.0502 264.131
1654 856.354 309.426
1655 539.64 193.122
1656 279.458 595.352
1657 449.845 458.857
1658 154.739 436.031
1659 874.757 286.362
1660 719.169 156.743
1661 620.89 604.607
1662 128.599 566.907
1663 287.821 621.318
1664 518.184 255.022
1665 333.156 206.253
1666 528.419 502.865
1667 54.6025 669.529
1668 156.873 358.003
1669 650.302 775.738
1670 809.856 554.995
1671 292.431 429.329
1672 780.109 471.904
1673 716.918 375.887
1674 430.099 725.996
1675 54.335 229.556
1676 896.571 464.035
1677 529.645 280.889
1678 951.21 369.711
1679 661.815 432.825
1680 866.247 473.86
1681 9.39387 178.223
1682 667.278 245.546
1683 950.133 757.992
1684 19.814 501.841
1685 895.958 510.921
1686 536.746 139.566
1687 980.429 38.6445
1688 281.035 504.193
1689 87.9508 459.495
1690 484.878 98.8139
1691 199.628 381.44
1692 64.9893 643.433
1693 825.658 737.391
1694 361.676 55.3564
1695 935.113 562.764
1696 357.15 565.662
1697 618.308 431.041
1698 488.358 502.171
1699 148.687 617.734
1700 171.701 591.431
1701 915.196 641.517
1702 560.141 678.221
1703 884.157 464.534
1704 145.55 327.601
1705 828.527 169.858
1706 115.914 458.805
1707 161.888 152.675
1708 328.503 766.162
1709 906.715 483.392
1710 486.329 677.916
1711 337.983 491.274
1712 107.293 533.233
1713 837.98 693.205
1714 308.311 668.517
1715 587.846 421.893
1716 163.45 375.411
1717 611.424 240.47
1718 830.237 472.726
1719 334.788 137.582
1720 304.837 279.487
1721 482.428 426.041
1722 715.838 563.159
1723 148.754 502.609
1724 110.61 571.069
1725 375.817 10.6143
1726 586.027 664.265
1727 178.793 393.746
1728 641.82 48.482
1729 177.211 742.15
1730 613.579 228.193
1731 430.459 54.7249
1732 237.861 132.889
1733 853.56 535.918
1734 485.489 340.895
1735 639.25 336.636
1736 698.264 208.436
1737 380.199 782.294
1738 969.931 344.06
1739 337.033 356.927
1740 330.811 724.015
1741 549.193 155.081
1742 911.512 560.853
1743 411.002 291.631
1744 278.768 451.082
1745 983.438 389.558
1746 627.278 404.595
1747 689.099 574.723
1748 76.7795 351.258
1749 887.367 243.322
1750 884.522 656.325
1751 129.944 514.141
1752 527.997 445.881
1753 51.501 720.748
1754 19.5687 314.437
1755 178.455 79.6382
1756 703.535 37.8944
1757 542.58 632.341
1758 599.247 181.259
1759 69.0046 219.954
1760 921.094 217.152
1761 1.59423 404.913
1762 544.629 704.608
1763 303.542 150.849
1764 140.951 467.225
1765 283.505 713.154
1766 987.184 54.9226
1767 455.948 450.633
1768 405.217 25.0118
1769 481.775 53.6701
1770 103.173 693.017
1771 693.932 415.257
1772 561.219 397.615
1773 377.495 627.221
1774 174.982 4.70767
1775 903.347 277.743
1776 650.071 312.769
1777 972.998 622.423
1778 902.52 238.747
1779 870.363 746.077
1780 150.997 303.911
1781 164.567 238.43
1782 991.761 715.886
1783 916.17 681.517
1784 683.475 606.863
1785 12.4942 342.967
1786 603.626 9.66319
1787 257.174 144.936
1788 849.438 666.355
1789 403.398 570.358
1790 58.0881 393.517
1791 266.379 38.754
1792 49.1411 164.517
1793 943.454 519.591
1794 744.147 424.355
1795 682.898 661.487
1796 450.446 251.001
1797 205.062 99.9781
1798 494.989 789.97
1799 343.295 415.153
1800 727.512 242.625
1801 945.222 382.35
1802 77.3387 137.353
1803 260.039 69.5111
1804 249.945 557.14
1805 937.339 170.05
1806 40.0799 611.402
1807 558.713 635.434
1808 805.365 314.079
1809 417.447 707.315
1810 975.389 166.778
1811 649.438 79.7908
1812 990.005 600.305
1813 601.435 21.8632
1814 478.369 92.564
1815 228.061 646.169
1816 296.536 188.674
1817 331.496 268.551
1818 88.407 60.5974
1819 213.958 130.854
1820 996.606 660.217
1821 151.769 382.749
1822 895.137 731.661
1823 672.289 55.9852
1824 816.944 102.254
1825 468.58 479.975
1826 921.434 545.131
1827 513.524 502.734
1828 994.997 292.822
1829 393.575 150.197
1830 849.665 323.619
1831 943.145 299.364
1832 961.457 618.568
1833 850.808 738.335
1834 695.382 335.781
1835 269.533 65.4385
1836 948.029 43.5611
1837 613.696 550.674
1838 855.414 297.014
1839 247.495 116.072
1840 502.271 407.664
1841 806.986 654.143
1842 358.101 283.358
1843 960.06 207.106
1844 190.344 266.951
1845 195.655 162.4
1846 110.963 94.4619
1847 179.379 554.917
1848 34.1478 630.072
1849 458.166 337.606
1850 762.851 641.174
1851 754.38 198.261
1852 763.648 519.604
1853 794.388 125.446
1854 93.4493 531.597
1855 439.476 322.946
1856 759.104 677.203
1857 612.518 8.29983
1858 268.708 481.717
1859 940.026 132.079
1860 195.848 490.609
1861 887.488 298.547
1862 627.87 747.787
1863 705.581 509.807
1864 490.165 774.199
1865 854.559 50.1503
1866 389.894 573.217
1867 125.433 140.095
1868 466.537 581.867
1869 302.681 330.623
1870 536.685 63.5012
1871 354.077 268.815
1872 568.365 612.483
1873 811.28 190.961
1874 86.9975 747.73
1875 389.316 450.127
1876 889.385 226.962
1877 362.834 361.48
1878 331.855 104.22
1879 424.788 217.869
1880 502.196 237.834
1881 423.794 395.448
1882 510.743 303.488
1883 443.471 44.812
1884 668.934 214.327
1885 634.495 1.22965
1886 604.882 423.458
1887 743.509 200.474
1888 415.723 323.084
1889 499.88 660.958
1890 189.29 533.282
1891 991.879 316.194
1892 171.35 597.096
1893 370.218 455.396
1894 310.492 754.631
1895 607.905 448.708
1896 354.26 247.675
1897 331.768 511.579
1898 187.456 348.533
1899 428.51 134.834
1900 571.419 161.402
1901 278.353 393.224
1902 351.183 533.901
1903 532.429 332.128
1904 134.948 90.3712
1905 344.864 684.4
1906 403.291 42.2272
1907 448.328 317.632
1908 478.971 203.856
1909 346.128 464.703
1910 497.588 72.7926
1911 776.231 266.555
1912 416.843 264.379
1913 451.655 752.975
1914 9.80074 638.804
1915 703.485 362.375
1916 891.941 611.128
1917 633.284 461.349
1918 420.704 513.5
1919 671.007 419.195
1920 779.878 101.722
1921 281.122 761.971
1922 308.41 407.148
1923 91.5811 378.833
1924 260.716 795.235
1925 640.66 562.049
1926 177.777 106.796
1927 859.972 255.736
1928 199.845 7.9324
1929 919.713 62.6328
1930 446.136 351.736
1931 168.095 440.306
1932 648.949 687.417
1933 692.644 109.937
1934 656.075 612.223
1935 881.021 628.161
1936 689.962 389.424
1937 9.09491 540.059
1938 387.217 333.109
1939 680.907 197.244
1940 502.533 229.38
1941 577.144 59.0701
1942 547.883 113.622
1943 494.193 272.622
1944 356.514 741.802
1945 385.123 708.805
1946 206.759 84.376
1947 602.242 768.088
1948 812.487 240.183
1949 424.681 572.556
1950 150.704 166.486
1951 180.211 387.389
1952 631.068 780.435
1953 699.419 142.249
1954 310.941 701.331
1955 532.312 189.242
1956 274.333 166.715
1957 568.583 448.108
1958 296.271 484.651
1959 456.871 349.903
1960 256.052 254.261
1961 320.766 220.101
1962 246.555 145.44
1963 362.651 264.915
1964 9.64176 473.077
1965 922.858 18.3113
1966 102.22 27.2165
1967 547.686 570.379
1968 502.108 640.651
1969 566.386 57.6977
1970 846.595 798.276
1971 427.125 515.312
1972 443.759 579.792
1973 132.078 224.638
1974 672.337 790.805
1975 24.1102 548.265
1976 420.52 101.006
1977 565.467 689.87
1978 513.496 622.751
1979 975.632 698.94
1980 180.035 673.43
1981 437.506 34.3242
1982 429.141 232.345
1983 645.48 203.521
1984 894.279 431.803
1985 156.272 197.482
1986 5.5881 779.046
1987 826.242 264.54
1988 261.032 595.25
1989 316.291 785.69
1990 880.152 402.044
1991 828.746 254.581
1992 651.503 646.176
1993 982.125 80.5833
1994 754.835 380.285
1995 206.598 151.887
1996 482.048 692.521
1997 451.165 171.853
1998 445.436 696.198
1999 475.361 286.667
Step 56 0.1
0 910.458 329.426
1 728.107 421.594
2 988.81 441.046
3 539.748 86.2035
4 628.149 133.232
5 87.1012 519.331
6 508.651 541.861
7 267.003 202.896
8 209.915 60.7792
9 866.1 376.097
10 721.558 364.37
11 787.184 454.099
12 419.83 674.905
13 258.269 356.283
14 676.733 584.991
15 626.751 148.245
16 689.244 283.3
17 352.273 495.057
18 10.4442 21.8192
19 155.268 552.839
20 797.463 170.313
21 462.065 400.784
22 758.09 771.629
23 617.956 299.526
24 681.492 114.588
25 435.983 228.665
26 56.5585 246.034
27 601.445 500.154
28 624.695 741.086
29 307.524 417.912
30 40.3566 305.795
31 257.46 391.843
32 948.159 584.912
33 561.678 385.345
34 507.575 497.058
35 355.218 112.983
36 709.648 333.796
37 381.506 31.0955
38 794.371 310.813
39 287.297 264.812
40 800.177 302.258
41 830.154 228.961
42 18.9313 364.146
43 973.404 16.7455
44 636.319 519.863
45 672.171 569.315
46 628.777 533.793
47 234.12 483.837
48 752.445 220.187
49 686.466 769.658
50 628.252 760.436
51 737.785 62.8622
52 546.349 341.322
53 43.6279 764.035
54 777.749 232.514
55 566.944 618.167
56 216.243 441.82
57 506.66 343.002
58 53.4309 33.8632
59 646.582 583.545
60 296.357 274.314
61 271.406 265.386
62 881.478 347.168
63 467.585 725.882
64 841.254 698.627
65 847.961 675.221
66 910.668 592.261
67 453.631 50.1356
68 906.502 767.674
69 994.243 454.885
70 446.696 260.48
71 809.749 460.939
72 362.091 671.433
73 615.991 654.441
74 665.334 614.794
75 181.239 108.565
76 817.444 252.901
77 113.338 511.033
78 820.019 180.624
79 278.21 193.416
80 78.9843 398.761
81 535.27 461.355
82 836.342 626.146
83 233.123 533.199
84 193.916 410.873
85 326.927 598.288
86 417.066 285.737
87 261.823 533.417
88 451.516 376.225
89 926.205 495.814
90 668.308 528.413
91 577.703 344.382
92 162.583 579.772
93 918.018 782.436
94 765.775 661.246
95 954.466 180.136
96 963.306 718.644
97 662.254 509.532
98 889.424 669.124
99 529.364 315.226
100 818.082 211.917
101 375.311 407.379
102 172.405 158.498
103 528.37 553.056
104 485.856 665.859
105 240.899 359.976
106 504.302 79.9022
107 279.175 286.951
108 275.934 261.084
109 561.812 224.463
110 116.253 140.113
111 47.7032 576.197
112 815.379 91.9086
113 432.211 345.534
114 963.169 774.745
115 467.331 163.493
116 151.638 116.861
117 561.708 26.2282
118 825.182 407.754
119 691.023 508.448
120 804.876 427.839
121 525.065 243.792
122 402.035 535.906
123 336.926 80.5592
124 710.273 249.345
125 528.49 789.56
126 105.412 294.579
127 79.5657 745.024
128 131.181 531.556
129 853.222 441.557
130 184.96 328.938
131 111.811 269.925
132 165.932 334.895
133 738.049 687.306
134 90.8262 290.6
135 569.735 564.124
136 681.972 682.682
137 844.452 25.1784
138 22.8177 150.012
139 73.1831 738.077
140 551.685 666.013
141 938.206 710.438
142 978.345 189.009
143 937.845 669.268
144 881.579 130.493
145 442.632 473.099
146 708.018 519.119
147 969.678 671.838
148 824.071 308.842
149 264.208 674.045
150 521.751 662.304
151 214.635 787.982
152 857.553 430.681
153 40.1748 493.577
154 740.326 495.388
155 455.446 410.144
156 5.67773 752.503
157 608.24 316.783
158 779.537 625.897
159 884.152 105.411
160 806.911 466.376
161 756.702 591.887
162 858.136 113.033
163 879.781 767.792
164 750.25 21.3662
165 916.354 477.036
166 314.265 208.673
167 254.303 738.243
168 398.963 215.802
169 35.9417 124.302
170 719.967 232.336
171 490.855 188.336
172 342.319 355.654
173 657.522 292.736
174 4.85796 581.138
175 142.215 420.405
176 872.74 13.2912
177 261.171 461.834
178 834.85 128.429
179 886.179 753.451
180 839.828 468.381
181 437.618 14.3512
182 350.44 229.914
183 373.967 694.213
184 201.4 71.4217
185 926.434 237.461
186 831.495 333.141
187 584.508 235.47
188 375.395 756.879
189 333.658 281.003
190 362.264 414.562
191 29.3696 238.01
192 237.133 72.9869
193 350.713 672.434
194 167.773 102.5
195 643.421 369.87
196 312.591 516.436
197 252.346 758.845
198 358.25 183.118
199 888.545 199.077
200 867.242 494.076
201 898.319 708.844
202 388.935 785.435
203 468.99 719.478
204 173.371 445.035
205 592.018 23.0005
206 340.512 191.428
207 926.526 146.813
208 447.885 707.52
209 159.528 673.344
210 436.217 157.855
211 609.156 443.982
212 884.29 725.552
213 619.092 536.24
214 780.47 754.793
215 632.219 23.2002
216 78.777 122.449
217 797.977 613.546
218 825.685 234.817
219 160.099 304.667
220 486.263 656.516
221 476.902 103.177
222 817.11 544.77
223 779.845 524.015
224 827.896 143.036
225 310.767 76.1669
226 448.669 284.064
227 206.223 671.003
228 568.226 208.999
229 601.809 672.981
230 679.47 234.348
231 890.848 503.727
232 45.7608 524.23
233 506.534 727.088
234 571.458 641.613
235 410.834 598.875
236 118.365 157.928
237 349.652 371.785
238 749.92 372.691
239 828.348 583.249
240 720.386 489.701
241 511.452 110.96
242 516.17 191.672
243 588.014 674.414
244 737.455 186.271
245 56.8112 725.824
246 705.975 267.227
247 46.524 434.74
248 420.002 23.4568
249 394.969 48.6945
250 827.382 79.8994
251 706.691 733.466
252 899.65 614.798
253 598.583 625.43
254 26.665 664.716
255 171.83 110.857
256 593.474 180.293
257 595.841 173.245
258 214.543 501.652
259 16.0585 158.962
260 345.214 528.191
261 743.106 70.9565
262 913.441 28.9477
263 350.618 368.03
264 60.8467 415.881
265 217.63 657.63
266 216.048 372.1
267 577.044 728.26
268 782.002 247.868
269 624.623 434.766
270 218.107 379.962
271 599.81 466.335
272 32.7318 74.2083
273 126.293 379.699
274 429.114 368.648
275 668.145 316.277
276 978.36 481.037
277 912.284 474.161
278 443.81 645.095
279 832.207 177.719
280 554.198 581.393
281 980.735 605.475
282 421.854 348.889
283 728.248 75.7271
284 801.139 751.739
285 941.811 173.94
286 540.21 475.925
287 681.527 636.336
288 413.29 469.967
289 378.819 371.482
290 121.34 319.876
291 351.971 251.828
292 757.695 366.987
293 743.978 664.882
294 993.238 669.023
295 59.5556 615.444
296 286.766 754.441
297 443.68 512.286
298 227.93 61.9739
299 323.741 388.131
300 798.399 4.40586
301 327.356 259.024
302 149.646 297.572
303 685.653 297.625
304 518.719 430.229
305 292.314 289.112
306 877.691 533.627
307 865.152 24.6944
308 484.756 172.432
309 401.328 150.006
310 698.955 741.548
311 901.395 136.735
312 618.764 717.697
313 19.6064 503.163
314 622.744 54.4697
315 21.9825 404.432
316 157.068 725.549
317 701.331 289.396
318 620.102 547.17
319 97.007 559.934
320 225.098 18.9798
321 636.157 345.705
322 148.026 366.243
323 318.223 498.518
324 755.667 745.839
325 337.413 714.953
326 71.3248 125.891
327 913.028 149.448
328 539.824 257.501
329 467.17 176.217
330 876.684 731.004
331 160.361 705.905
332 955.087 598.233
333 352.609 431.155
334 823.273 633.017
335 94.3267 517.842
336 438.902 637.157
337 326.333 63.3829
338 210.085 302.033
339 935.035 142.362
340 451.037 64.3691
341 129.47 725.84
342 296.201 647.067
343 635.918 83.1421
344 71.89 89.9826
345 293.996 251.455
346 551.305 731.898
347 66.2009 294.064
348 980.528 749.17
349 962.994 254.38
350 852.85 477.012
351 156.918 568.5
352 342.873 770.534
353 503.01 581.552
354 268.889 439.092
355 808.645 545.359
356 631.728 423.152
357 833.562 534.708
358 530.544 84.7254
359 777.302 412.584
360 321.669 657.467
361 599.572 576.85
362 627.607 644.786
363 607.874 295.203
364 499.821 317.026
365 873.918 291.07
366 529.466 602.197
367 649.681 662.887
368 779.1 140.475
369 244.586 644.652
370 551.972 399.485
371 984.193 402.331
372 314.654 704.451
373 820.497 155.21
374 765.721 101.381
375 239.288 265.411
376 922.723 336.657
377 943.246 36.8259
378 741.619 23.3836
379 300.606 456.311
380 620.749 267.359
381 767.623 745.79
382 246.261 769.442
383 336.136 208.207
384 412.424 25.2637
385 468.862 446.378
386 939.391 231.786
387 60.4562 144.167
388 972.842 85.9043
389 382.976 670.506
390 107.589 561.869
391 470.91 117.473
392 643.739 61.1115
393 550.755 99.0832
394 246.527 63.366
395 13.9717 140.175
396 770.777 183.026
397 795.323 118.409
398 512.393 554.956
399 285.33 673.341
400 249.168 332.41
401 848.007 412.25
402 591.988 440.791
403 151.492 484.994
404 744.926 743.212
405 251.857 746.39
406 587.908 770.563
407 878.118 796.506
408 603.867 204.573
409 23.4421 763.752
410 443.009 560.944
411 810.779 756.888
412 916.346 740.35
413 684.751 17.0787
414 581.91 74.6261
415 22.2815 282.644
416 517.279 382.446
417 371.886 73.4158
418 859.187 635.671
419 370.661 593.118
420 542.206 106.112
421 929.846 718.819
422 515.167 404.64
423 312.983 12.5014
424 61.9538 727.621
425 819.574 658.453
426 563.928 186.457
427 338.099 638.804
428 657.472 375.976
429 848.584 130.116
430 412.43 369.461
431 969.17 666.699
432 526.364 319.232
433 200.019 682.82
434 191.999 717.769
435 126.521 85.2732
436 639.683 797.782
437 711.481 451.179
438 835.288 539.059
439 465.86 661.107
440 272.273 196.945
441 985.535 434.411
442 652.283 483.305
443 384.616 747.821
444 236.702 163.186
445 474.944 142.405
446 83.5061 634.555
447 838.331 743.912
448 197.059 345.58
449 724.583 392.527
450 204.021 237.295
451 986.003 726.474
452 508.416 353.6
453 681.1 59.2262
454 748.617 343.992
455 148.828 128.098
456 722.387 179.582
457 994.911 267.102
458 180.905 690.645
459 699.077 664.082
460 28.3707 587.512
461 817.796 222.789
462 289.268 738.815
463 460.244 692.665
464 548.021 796.033
465 461.171 375.327
466 278.969 104.268
467 864.075 172.11
468 867.314 227.031
469 853.411 36.4766
470 577.185 752.994
471 801.887 294.695
472 928.642 488.693
473 597.918 558.629
474 831.721 490.32
475 614.257 563.654
476 643.834 187.184
477 298.553 67.4117
478 111.604 425.216
479 673.9 501.551
480 850.342 595.119
481 217.971 488.832
482 205.765 559.734
483 544.006 731.126
484 450.827 145.722
485 482.837 765.121
486 197.394 314.44
487 364.326 749.89
488 665.384 14.8034
489 881.155 56.8574
490 157.018 391.336
491 44.9204 276.066
492 714.208 695.37
493 643.409 540.494
494 728.078 138.884
495 162.742 597.059
496 688.988 138.059
497 321.83 755.527
498 350.576 707.517
499 963.873 175.267
500 555.749 443.065
501 730.037 332.42
502 637.758 620.537
503 940.559 323.897
504 136.703 772.915
505 179.701 585.395
506 461.289 279.303
507 98.0588 343.641
508 13.3979 131.403
509 266.729 407.615
510 522.276 503.267
511 662.921 700.974
512 963.107 226.991
513 941.609 350.963
514 650.657 680.182
515 449.642 265.082
516 523.078 259.426
517 468.02 219.566
518 562.42 494.826
519 509.978 31.5668
520 505.715 169.131
521 526.641 253.172
522 271.851 568.438
523 585.477 753.531
524 291.994 589.166
525 344.368 631.863
526 615.785 705.894
527 931.933 787.299
528 827.353 697.006
529 587.989 430.402
530 257.818 729.183
531 493.808 302.722
532 200.164 43.2204
533 444.332 184.743
534 145.951 203.428
535 327.746 574.239
536 899.75 596.332
537 849.538 346.747
538 708.829 721.727
539 652.022 795.172
540 887.88 541.079
541 863.859 103.323
542 836.153 182.798
543 315.679 663.667
544 781.864 27.1912
545 292.145 256.323
546 342.165 440.822
547 910.793 753.101
548 186.322 603.617
549 865.044 63.6229
550 418.097 222.893
551 790.369 388.133
552 796.026 90.3436
553 379.126 216.052
554 271.556 362.754
555 293.493 181.038
556 902.508 495.49
557 282.869 648.972
558 527.777 22.4912
559 239.843 533.054
560 729.963 321.489
561 714.167 767.681
562 332.72 245.484
563 186.641 710.242
564 77.0444 594.702
565 447.886 57.7017
566 803.994 533.874
567 289.678 551.617
568 911.972 688.967
569 467.447 561.573
570 343.459 596.685
571 827.604 727.33
572 777.263 534.549
573 904.762 52.4819
574 315.844 427.607
575 933.644 393.746
576 470.793 530.679
577 275.715 66.3409
578 163.374 768.016
579 948.948 129.026
580 312.629 272.963
581 324.852 674.53
582 898.541 27.0551
583 19.8622 610.239
584 303.435 514.246
585 61.7902 250.882
586 73.9408 306.476
587 489.965 103.31
588 393.826 774.173
589 207.329 543.579
590 311.507 740.839
591 497.246 81.7731
592 251.532 283.655
593 109.106 89.3276
594 203.419 251.142
595 70.042 171.913
596 414.673 493.009
597 488.214 275.71
598 639.494 293.63
599 28.7772 148.525
600 134.691 61.2667
601 883.018 90.1632
602 672.934 679.769
603 335.457 776.384
604 417.176 466.506
605 874.574 277.566
606 655.713 775.825
607 54.4123 147.959
608 401.692 401.757
609 313.519 312.376
610 873.349 790.119
611 794.242 693.506
612 45.1867 119.722
613 730.116 479.895
614 69.7334 49.6169
615 150.943 447.596
616 375.813 155.205
617 744.544 280.374
618 762.006 450.421
619 306.717 19.7281
620 222.674 330.629
621 860.133 741.802
622 34.8314 752.154
623 756.561 134.593
624 77.1363 52.5339
625 564.967 72.3831
626 839.674 766.386
627 312.533 124.519
628 536.986 768.465
629 12.2343 592.121
630 733.24 635.446
631 361.503 64.0475
632 771.702 282.001
633 879.003 411.204
634 145.002 364.065
635 921.515 202.269
636 622.043 675.099
637 903.308 426.144
638 566.666 263.369
639 222.235 258.583
640 783.968 425.083
641 647.262 680.241
642 955.267 41.0351
643 844.011 180.321
644 399.771 617.799
645 880.35 216.775
646 329.12 506.596
647 413.369 46.2109
648 994.635 52.6996
649 798.447 186.494
650 973.107 110.965
651 144.613 724.208
652 680.051 438.714
653 107.221 223.562
654 138.513 609.542
655 482.048 783.339
656 641.408 201.564
657 709.187 656.531
658 572.078 473.527
659 583.547 743.16
660 583.905 20.3547
661 13.2477 101.51
662 109.703 783.147
663 723.627 533.069
664 775.483 92.3025
665 439.192 710.45
666 865.683 683.334
667 710.866 243.717
668 318.922 341.333
669 43.1231 366.34
670 446.351 125.933
671 453.972 528.891
672 153.616 320.552
673 721.69 126.228
674 228.307 394.642
675 762.357 200.154
676 572.273 630.094
677 651.855 209.864
678 777.551 174.167
679 702.195 625.169
680 174.077 123.856
681 846.488 436.207
682 127.975 496.785
683 340.052 605.165
684 54.2073 350.579
685 315.697 404.829
686 528.165 302.281
687 28.2304 379.023
688 159.57 777.391
689 41.3083 444.331
690 326.291 118.008
691 720.471 752.483
692 993.697 527.277
693 111.849 277.745
694 654.947 754.798
695 279.214 699.995
696 969.458 407.835
697 240.994 103.434
698 224.334 565.546
699 545.279 239.089
700 730.583 229.444
701 240.617 217.192
702 600.197 246.437
703 198.468 657.588
704 40.098 637.944
705 178.517 716.431
706 376.808 455.639
707 374.567 42.5172
708 64.6684 87.4773
709 667.785 636.555
710 56.5606 484.386
711 384.269 35.0165
712 704.575 680.301
713 685.336 414.42
714 315.458 397.632
715 422.817 460.73
716 540.504 563.8
717 686.318 601.298
718 180.211 705.602
719 611.044 91.2785
720 701.509 639.09
721 468.935 390.163
722 994.97 766.029
723 44.3985 597.46
724 124.508 222.987
725 460.836 362.426
726 522.728 233.737
727 953.985 656.211
728 865.366 213.937
729 381.721 569.471
730 45.2736 735.147
731 560.11 209.409
732 903.04 275.796
733 10.6792 431.569
734 256.896 209.396
735 739.35 474.774
736 809.511 353.753
737 308.09 554.786
738 109.906 295.241
739 464.683 489.254
740 499.978 665.384
741 402.021 693.171
742 532.04 308.616
743 491.605 299.077
744 570.147 181.684
745 88.3089 511.288
746 676.235 512.811
747 234.917 552.232
748 470.773 455.89
749 391.99 437.199
750 46.8225 246.187
751 556.885 75.9144
752 997.46 446.74
753 685.383 409.482
754 769.91 205.962
755 545.967 56.2815
756 196.336 220.232
757 704.787 263.771
758 820.036 644.971
759 79.642 588.676
760 120.559 118.69
761 670.22 650.255
762 345.254 436.1
763 643.129 281.54
764 668.172 768.182
765 719.249 236.275
766 794.466 704.222
767 637.738 505.046
768 584.695 744.233
769 621.988 141.573
770 723.556 443.268
771 489.718 572.283
772 262.461 88.1025
773 895.978 265.608
774 814.067 401.143
775 333.596 527.358
776 541.055 594.073
777 278.265 124.293
778 682.164 777.303
779 388.933 286.164
780 327.362 551.573
781 278.788 491.828
782 628.568 368.025
783 25.8571 412.742
784 637.421 763.38
785 548.635 78.0759
786 819.907 606.817
787 702.983 437.359
788 838.547 381.057
789 191.242 6.86108
790 781.501 155.813
791 468.015 60.1228
792 550.97 272.078
793 858.769 235.967
794 533.48 75.6846
795 362.069 46.8822
796 418.985 412.811
797 669.794 619.442
798 476.017 797.276
799 114.937 474.927
800 78.8673 524.51
801 448.852 337.481
802 344.686 705.841
803 655.637 44.3122
804 221.092 773.175
805 913.479 162.821
806 320.663 23.2635
807 692.027 178.582
808 840.74 245.393
809 584.053 401.544
810 128.413 243.013
811 871.002 342.781
812 470.741 466.964
813 745.096 646.324
814 668.541 445.143
815 506.986 785.409
816 714.117 49.1586
817 571.577 16.864
818 848.359 219.647
819 83.3009 210.428
820 897.356 400.315
821 438.042 82.9153
822 53.4543 213.445
823 179.568 519.822
824 432.041 169.88
825 564.633 579.555
826 115.724 252.633
827 266.196 214.42
828 434.099 280.654
829 398.51 251.015
830 435.987 540.117
831 972.97 118.151
832 388.616 539.792
833 905.776 453.387
834 830.37 31.4046
835 955.581 509.757
836 309.468 37.4255
837 206.764 526.721
838 422.049 733.181
839 534.039 153.403
840 291.188 705.028
841 413.092 533.463
842 945.967 662.22
843 646.14 159.255
844 731.908 255.245
845 75.0457 378.996
846 448.677 795.456
847 339.389 703.036
848 131.622 404.425
849 905.302 335.857
850 413.52 797.784
851 909.784 252.702
852 175.452 469.579
853 92.2025 452.855
854 772.694 721.476
855 300.183 183.512
856 822.021 68.4617
857 544.057 123.868
858 610.074 628.852
859 443.791 567.85
860 966.286 608.83
861 156.321 755.585
862 612.374 304.561
863 978.373 384.187
864 655.887 314.212
865 977.85 607.712
866 361.689 101.255
867 7.57563 374.246
868 979.936 637.039
869 383.643 363.883
870 96.6429 359.908
871 559.693 19.6448
872 24.1889 71.7723
873 644.006 326.904
874 121.262 511.545
875 119.788 523.863
876 320.113 389.92
877 854.201 354.231
878 935.618 580.465
879 919.287 4.49318
880 605.225 19.4417
881 909.9 510.895
882 762.851 54.8555
883 560.309 659.676
884 679.294 676.598
885 917.246 615.33
886 409.377 588.128
887 543.385 375.189
888 945.704 440.154
889 791.124 441.21
890 866.348 763.02
891 867.203 270.714
892 163.686 537.519
893 814.35 622.588
894 100.934 135.377
895 996.73 231.632
896 398.63 659.875
897 553.055 51.2434
898 183.255 482.588
899 579.928 333.519
900 971.707 190.025
901 618.572 312.384
902 295.69 532.957
903 984.558 238.807
904 702.152 203.358
905 519.822 344.162
906 538.216 405.564
907 253.739 716.819
908 334.516 147.72
909 292.437 432.201
910 171.066 610.996
911 308.864 625.561
912 362.439 76.7869
913 870.609 259.949
914 363.085 564.309
915 963.59 57.6527
916 442.12 280.862
917 156.553 234.838
918 852.988 517.138
919 236.558 764.615
920 769.46 437.381
921 407.271 507.341
922 215.725 615.422
923 411.719 230.416
924 786.686 590.421
925 546.251 391.92
926 605.272 181.71
927 889.567 638.922
928 313.305 85.5008
929 154.928 649.059
930 725.897 129.968
931 753.602 26.327
932 379.234 682.527
933 426.889 469.683
934 945.954 506.105
935 263.369 564.745
936 456.414 26.5454
937 397.7 192.361
938 603.775 548.117
939 49.9875 579.959
940 813.861 706.066
941 821.993 567.245
942 574.137 650.915
943 185.599 267.759
944 305.207 766.863
945 55.4528 405.036
946 626.515 603.683
947 899.257 761.495
948 667.879 153.777
949 401.918 266.269
950 253.015 668.799
951 961.729 240.311
952 360.63 754.728
953 970.437 724.912
954 195.232 426.457
955 990.181 499.999
956 270.064 769.781
957 74.3449 626.377
