PARTICLE_SIMULATION_DATA_3D
Width: 1000
Height: 1000
Depth: 1000
NumBalls: 1000
88 37.1856 325.323 245.159
89 237.14 349.276 269.422
90 415.14 611.998 933.887
91 754.709 317.869 284.005
92 953.6 334.921 149.84
93 200.177 958.029 500.033
94 768.592 475.093 691.317
95 908.246 878.897 51.4068
96 346.745 195.62 493.6
97 866.779 263.097 185.894
98 346.93 414.805 960.857
99 700.162 775.401 519.282
100 484.419 44.3518 486.442
101 759.966 440.496 452.828
102 441.355 219.135 275.333
103 493.327 354.511 956.237
104 8.9509 645.463 430.662
105 593.825 394.162 759.679
106 103.788 934.14 576.221
107 99.8825 332.014 497.365
108 342.126 728.6 921.211
109 935.386 262.943 71.2445
110 114.263 141.861 505.573
111 883.43 944.369 530.916
112 192.832 708.78 259.69
113 687.179 934.637 20.6644
114 374.424 949.878 948.503
115 399.73 334.363 974.365
116 622.069 453.229 699.819
117 384.131 114.741 186.322
118 263.687 876.683 807.396
119 657.576 171.1 880.708
120 723.188 730.489 973.037
121 646.297 758.018 61.9628
122 392.929 533.241 886.198
123 350.465 647.813 449.492
124 271.189 768.887 763.182
125 393.508 365.667 675.646
126 630.837 238.911 554.454
127 402.067 354.104 21.7318
128 360.639 690.716 520.341
129 856.529 55.5888 749.737
130 252.385 619.933 185.835
131 444.166 554.777 233.5
132 406.954 925.233 697.788
133 248.233 498.495 221.864
134 913.285 383.593 691.354
135 990.579 228.799 132.565
136 43.1256 103.06 9.37345
137 873.057 29.911 149.655
138 356.78 283.321 901.104
139 568.739 105.559 835.395
140 813.958 442.506 286.271
141 892.395 117.99 789.817
142 320.507 978.817 956.469
143 247.341 18.231 812.321
144 492.957 57.6873 519.141
145 434.765 89.8638 4.79527
146 5.98665 92.9886 788.027
147 335.197 455.497 21.0826
148 781.921 574.766 688.779
149 830.032 124.736 648.764
150 978.115 964.455 644.813
151 345.53 527.686 320.616
152 296.085 487.345 718.229
153 212.245 781.471 599.656
154 459.737 66.1155 989.767
155 120.359 626.488 369.211
156 613.731 324.165 693.088
157 44.4887 41.5029 918.589
158 951.306 849.898 892.343
159 355.283 345.621 951.011
160 752.724 99.3171 139.032
161 749.651 320.046 979.438
162 771.067 783.563 369.306
163 218.998 610.849 313.601
164 493.41 147.054 86.2178
165 310.733 366.549 675.66
166 540.681 256.186 188.415
167 666.969 422.306 602.073
168 757.376 698.057 127.413
169 272.357 892.539 215.686
170 247.025 486.024 469.724
171 810.581 359.226 974.128
172 679.125 982.003 852.808
173 123.528 515.037 887.426
174 575.718 159.983 213.673
175 117.729 154.393 488.2
176 783.021 977.457 128.183
177 673.18 20.2968 540.176
178 790.141 33.9324 848.705
179 515.86 631.927 815.682
180 928.598 940.365 226.55
181 680.525 188.161 170.64
182 809.242 576.483 96.4501
183 781.28 318.948 148.864
184 616.392 481.725 75.7084
185 728.44 579.351 511.082
186 436.8 479.859 867.442
187 48.5682 120.569 227.164
188 672.801 382.12 302.126
189 900.641 485.461 163.632
190 241.777 272.992 17.1268
191 465.911 487.719 986.455
192 47.6951 806.866 189.42
193 267.417 54.1321 962.504
194 879.971 206.027 861.918
195 786.113 956.742 218.16
196 918.661 978.191 656.846
197 786.135 437.9 764.673
198 242.05 304.457 253.972
199 180.892 480.107 761.882
200 580.541 628.832 954.657
201 768.759 49.9101 781.502
202 678.097 913.704 222.946
203 212.625 291.518 353.894
204 664.686 220.906 959.612
205 895.563 795.647 103.61
206 697.167 411.863 31.3347
207 967.406 707.814 581.001
208 819.843 45.6244 422.782
209 274.122 688.088 216.714
210 672.972 691.353 435.508
211 637.561 808.249 727.925
212 537.898 651.457 176.684
213 868.653 210.018 214.71
214 14.191 12.1112 300.02
215 539.989 534.759 618.797
216 751.445 171.511 104.342
217 294.345 612.614 584.452
218 550.779 997.835 608.389
219 939.048 791.053 303.12
220 873.031 538.849 351.308
221 714.031 352.339 187.532
222 453.317 697.949 849.008
223 935.401 754.537 926.67
224 739.041 52.1732 149.59
225 378.256 839.773 531.536
226 407.699 448.588 7.00699
227 182.451 85.3227 680.086
228 7.40259 686.229 454.339
229 837.937 961.614 251.792
230 986.529 927.642 771.789
231 354.292 563.456 56.7518
232 200.29 783.867 203.004
233 534.443 231.391 264.005
234 810.459 540.867 468.016
235 849.212 180.116 232.531
236 160.052 160.213 374.033
237 366.232 472.716 894.427
238 793.958 107.957 997.071
239 690.23 842.409 623.728
240 178.429 440.068 513.894
241 484.597 464.563 321.58
242 309.134 765.984 925.246
243 784.994 24.6426 902.214
244 471.116 732.044 720.982
245 27.3055 457.84 244.428
246 866.329 943.014 611.345
247 969.216 821.12 454.632
248 706.464 56.903 661.935
249 419.084 65.9225 238.373
250 572.818 559.685 427.427
251 150.265 960.412 175.753
252 874.997 985.386 895.351
253 225.278 392.36 758.014
254 357.579 397.939 917.989
255 285.587 224.212 549.36
256 749.435 987.838 629.288
257 402.768 456.125 373.554
258 26.1674 110.807 315.07
259 500.577 291.178 263.087
260 237.512 679.069 391.885
261 752.059 986.918 763.04
262 605.156 438.008 167.383
263 305.434 15.0994 491.357
264 220.195 273.977 688.952
265 835.1 147.303 401.745
266 559.805 246.917 433.778
267 508.073 815.896 756.01
268 143.268 29.989 989.401
269 22.5926 623.516 933.138
270 118.046 427.161 816.468
271 504.739 795.191 658.062
272 310.314 146.046 372.286
273 376.946 3.69236 297.053
274 726.866 543.063 809.095
275 288.259 598.322 279.33
276 766.861 118.094 334.786
277 45.9074 941.186 938.947
278 764.882 77.1537 356.07
279 420.824 202.141 429.8
280 670.341 335.13 658.945
281 372.715 864.895 233.215
282 366.97 929.692 681.605
283 726.091 80.4523 553.309
284 148.65 653.719 949.518
285 351.048 491.961 286.058
286 874.002 166.735 936.378
287 741.661 11.6978 215.253
288 927.559 431.218 352.045
289 759.291 161.719 522.528
290 884.798 416.833 18.2258
291 565.625 3.19518 272.128
292 216.28 365.348 432.194
293 390 617.008 646.883
294 551.234 662.822 248.615
295 670.483 980.381 194.309
296 306.129 253.594 605.082
297 995.411 304.604 900.261
298 520.179 5.28916 607.506
299 896.511 83.0734 22.218
300 425.344 435.278 688.986
301 842.802 866.865 860.826
302 528.963 29.2641 172.615
303 109.367 252.725 548.322
304 989.445 786.72 237.114
305 220.21 215.468 395.451
306 423.655 380.018 605.677
307 728.085 912.942 587.008
308 937.021 932.126 802.422
309 165.274 456.322 6.99801
310 90.5515 669.107 281.042
311 141.926 814.584 722.038
312 654.416 838.111 583.882
313 760.269 663.726 170.482
314 57.5464 221.392 648.142
315 419.058 123.937 726.195
316 222.302 546.788 267.668
317 198.881 971.862 280.627
318 734.54 158.205 932.665
319 927.176 344.163 860.672
320 176.558 179.166 180.932
321 2.66237 765.408 664.455
322 835.363 303.307 619.106
323 842.149 218.861 700.041
324 431.995 847.319 951.911
325 391.411 340.598 438.309
326 215.502 280.061 448.85
327 972.226 637.604 279.56
328 315.978 635.918 774.209
329 898.613 394.283 386.509
330 465.323 696.464 761.939
331 323.631 264.732 3.68169
332 454.691 810.441 543.71
333 466.141 184.088 724.844
334 901.511 670.404 338.603
335 749.882 243.452 354.08
336 789.456 894.451 428.303
337 202.699 428.176 22.0701
338 639.824 361.212 674.221
339 341.26 435.227 18.4132
340 920.518 788.163 459.837
341 633.443 931.711 620.393
342 62.2281 54.708 278.574
343 486.71 355.913 603.448
344 802.797 21.624 751.758
345 981.162 971.207 791.624
346 42.6304 337.767 59.5851
347 52.0872 373.262 194.575
348 94.3547 669.472 569.553
349 243.649 479.807 465.722
350 102.384 31.0855 418.679
351 759.553 779.4 691.803
352 540.711 841.408 23.4506
353 21.968 64.6378 944.676
354 713.384 398.065 804.827
355 365.416 403.037 572.211
356 562.526 900.729 712.588
357 223.608 149.154 810.369
358 429.398 471.41 78.0729
359 734.73 792.775 171.841
360 140.377 253.086 592.946
361 298.878 486.312 966.834
362 27.7761 315.292 846.562
363 406.691 508.964 493.798
364 941.253 910.27 762.522
365 222.858 378.47 102.405
366 260.612 623.067 18.7399
367 14.9914 906.092 706.745
368 297.961 679.114 970.048
369 521.791 661.943 267.398
370 799.211 298.071 774.521
371 121.216 774.256 685.355
372 724.71 854.025 309.169
373 577.99 918.056 22.8864
374 276.954 396.765 126.627
375 91.4923 684.93 614.247
376 314.159 454.561 457.666
377 901.21 653.755 207.777
378 437.687 662.387 554.21
379 205.681 494.234 246.441
380 780.363 284.76 300.813
381 622.224 270.456 780.715
382 705.534 593.17 254.606
383 222.025 465.848 95.1671
384 261.341 441.492 914.414
385 867.954 2.04229 914.534
386 343.582 268.18 448.787
387 724.177 341.325 435.53
388 132.421 682.314 143.439
389 3.80871 253.323 149.36
390 802.324 666.234 692.059
391 681.258 680.106 616.536
392 996.213 624.452 57.2483
393 883.661 971.695 496.132
394 473.052 756.102 787.244
395 613.43 503.474 203.62
396 362.066 560.419 488.149
397 24.6424 589.331 78.0032
398 631.381 95.9161 523.283
399 657.472 84.1489 189.862
400 886.434 990.467 640.325
401 399.96 132.163 980.842
402 483.167 843.644 25.6552
403 57.9754 938.955 790.354
404 712.879 619.443 648.26
405 729.811 353.262 266.703
406 345.716 88.365 132.496
407 382.925 364.983 468.297
408 517.797 743.122 190.702
409 235.266 295.985 814.966
410 346.669 333.091 675.377
411 641.518 156.163 338.109
412 938.302 337.573 55.7753
413 447.661 136.666 888.559
414 659.345 91.8712 444.154
415 271.975 97.74 376.672
416 12.288 724.235 850.251
417 41.1712 643.456 448.198
418 879.59 203.613 349.21
419 222.044 117.513 962.757
420 697.283 484.226 484.34
421 181.831 690.122 16.8794
422 869.837 685.258 889.635
423 473.467 735.873 638.434
424 562.776 260.251 937.894
425 582.382 457.968 6.50984
426 958.037 228.502 985.763
427 995.698 329.154 605.115
428 237.629 776.201 637.27
429 853.627 549.256 938.492
430 873.299 973.08 378.333
431 717.197 724.259 591.067
432 670.949 130.849 744.038
433 29.346 795.92 83.8261
434 907.11 20.4857 855.345
435 398.507 493.829 235.802
436 780.387 925.22 635.001
437 503.765 343.234 398.712
438 939.797 220.663 759.262
439 837.793 415.637 379.132
440 56.3086 711.136 395.298
441 237.462 721.85 546.951
442 37.4413 237.95 305.683
443 343.817 776.133 793.24
444 126.618 991.094 732.685
445 834.107 458.692 61.6309
446 9.58597 624.56 316.434
447 127.566 9.3626 955.715
448 196.301 483.241 214.217
449 151.761 956.371 930.822
450 453.939 813.165 842.3
451 699.966 873.839 982.879
452 557.663 754.58 154.307
453 667.46 631 656.04
454 794.224 9.82549 859.463
455 350.424 145.686 419.876
456 884.907 830.953 827.924
457 909.963 484.488 293.55
458 652.961 216.745 389.265
459 939.315 534 779.461
460 909.111 364.241 803.94
461 465.667 5.10671 531.25
462 178.96 104.69 979.821
463 600.488 324.648 574.28
464 401.472 165.48 249.363
465 204.678 808.03 433.235
466 696.742 978.876 600.334
467 564.896 416.567 959.386
468 802.578 297.068 237.693
469 251.093 323.19 952.238
470 188.771 281.15 327.599
471 674.279 24.5583 687.072
472 589.561 970.394 419.046
473 210.634 137.377 451.52
474 325.248 165.449 323.669
475 118.172 242.987 389.982
476 800.801 405.529 14.5007
477 825.797 426.032 754.347
478 770.419 651.179 146.137
479 450.95 161.197 676.537
480 881.933 545.743 835.936
481 584.405 819.16 599.517
482 929.47 993.977 514.023
483 143.939 671.01 828.94
484 834.098 892.644 510.784
485 932.228 676.813 894.04
486 573.049 46.7348 727.621
487 986.969 695.525 157.986
488 882.298 187.744 992.925
489 26.7232 905.131 895.707
490 269.898 351.435 899.083
491 837.94 644.85 738.203
492 752.661 343.695 846.076
493 132.779 418.091 50.9248
494 447.544 122.632 864
495 836.398 663.569 374.387
496 820.741 475.785 970.496
497 528.923 202.443 662.314
498 220.043 63.4991 610.995
499 205.865 108.698 812.966
500 519.863 356.626 218.506
501 951.028 256.124 474.644
502 753.319 47.9658 253.91
503 821.942 870.242 569.142
504 860.314 177.838 282.927
505 63.1568 119.709 385.479
506 648.3 863.459 561.664
507 191.682 537.643 936.636
508 899.281 931.649 499.211
509 419.315 698.955 913.386
510 880.253 272.246 400.695
511 301.104 665.795 191.262
512 459.08 577.918 252.469
513 212.714 278.606 770.519
514 303.397 568.753 906.323
515 18.9265 263.081 266.897
516 587.116 465.396 952.162
517 126.254 229.752 302.927
518 767.684 37.1699 897.604
519 993.78 870.972 548.263
520 505.14 228.264 231.86
521 360.867 418.917 188.472
522 359.648 804.871 965.532
523 530.963 988.451 660.882
524 122.09 163.676 276.786
525 870.652 977.438 586.115
526 566.783 370.408 124.387
527 80.7934 573.463 360.294
528 473.03 132.712 434.707
529 437.971 599.278 344.81
530 547.289 51.8681 534.223
531 928.046 851.219 678.534
532 797.206 404.534 130.269
533 974.559 145.572 177.487
534 235.899 964.953 655.678
535 333.955 814.926 581.794
536 452.188 616.904 298.264
537 899.327 93.2599 870.682
538 807.327 316.604 8.21043
539 803.179 775.995 821.775
540 446.772 479.721 533.84
541 227.013 565.629 322.134
542 713.751 941.831 548.075
543 952.187 542.453 864.909
544 842.604 354.252 878.247
545 652.933 969.334 28.1152
546 879.739 484.124 120.699
547 554.653 913.859 429.443
548 642.187 533.522 292.927
549 612.642 94.0397 166.958
550 450.802 227.615 875.386
551 906.273 748.903 920.414
552 834.115 385.344 879.757
553 539.012 843.689 220.843
554 63.1543 20.5074 300.854
555 849.363 400.572 182.386
556 877.617 960.892 901.532
557 353.478 19.6338 828.212
558 627.84 366.224 775.976
559 346.573 387.522 16.9683
560 622.037 377.692 548.672
561 671.574 295.999 653.608
562 554.437 126.781 529.099
563 102.171 780.404 973.366
564 976.968 495.472 382.658
565 521.133 365.094 913.695
566 338.629 751.928 197.567
567 54.9586 706.528 94.6424
568 304.989 942.793 757.929
569 218.74 859.64 60.6911
570 902.427 60.4622 416.865
571 60.3537 398.806 624.324
572 656.054 124.345 781.244
573 250.517 768.904 97.223
574 576.336 279.04 860.045
575 701.755 475.831 656.338
576 417.738 672.76 838.267
577 906.819 698.372 336.218
578 664.54 865.901 191.129
579 547.066 233.785 311.438
580 317.033 61.7675 389.904
581 37.5214 883.354 371.775
582 265.028 909.886 990.94
583 20.3799 792.154 480.323
584 684.995 595.584 551.618
585 227.763 719.545 17.8035
586 173.481 357.247 521.361
587 33.003 539.965 641.689
588 768.876 47.8066 909.968
589 332.517 888.795 939.925
590 178.071 186.046 40.6443
591 491.158 249.011 778.99
592 46.6046 205.651 478.916
593 375.521 74.307 402.594
594 27.1936 901.207 214.939
595 915.161 131.537 153.416
596 755.406 975.938 828.671
597 304.058 165.206 719.052
598 971.508 276.26 397.125
599 997.042 281.551 234.796
600 572.92 564.831 398.149
601 275.79 889.955 527.627
602 405.934 112.698 191.773
603 444.168 261.068 648.208
604 849.358 873.977 843.156
605 646.96 78.9821 930.386
606 162.907 825.669 810.036
607 902.881 751.514 664.087
608 326.614 702.783 770.011
609 878.731 564.014 203.118
610 824.256 648.314 858.92
611 638.048 110.435 803.858
612 145.061 663.455 736.119
613 273.427 248.556 59.1409
614 934.253 149.887 450.736
615 38.7077 630.041 130.023
616 382.82 56.997 915.037
617 855.013 457.323 295.468
618 522.019 792.106 970.472
619 428.077 551.242 627.581
620 744.242 760.633 817.986
621 920.003 321.625 626.966
622 283.174 530.897 656.414
623 271.574 440.044 452.648
624 389.307 807.051 104.919
625 938.826 514.221 94.2097
626 364.098 568.996 121.471
627 233.353 848.732 965.382
628 763.451 131.566 747.665
629 40.2076 949.556 542.228
630 937.419 545.046 338.638
631 353.118 862.017 864.52
632 484.969 290.539 841.5
633 721.141 34.9058 590.387
634 636.911 478.996 438.799
635 662.983 170.522 519.89
636 346.876 147.493 362.616
637 35.8814 861.261 901.571
638 901.881 157.008 76.1563
639 82.6337 371.418 249.046
640 972.728 285.194 748.535
641 807.559 5.85431 763.128
642 579.403 256.306 584.236
643 588.583 776.303 194.9
644 658.98 869.933 488.331
645 806.561 782.706 368.643
646 622.583 828.382 475.278
647 495.305 826.763 400.521
648 118.768 328.288 554.991
649 281.374 442.968 855.209
650 624.306 292.425 882.847
651 948.441 866.674 971.059
652 468.801 178.683 561.451
653 965.473 997.73 559.397
654 536.852 131.331 741.562
655 911.245 650.266 381.938
656 39.6915 872.925 584.324
657 528.965 224.715 284.778
658 50.8164 815.284 838.673
659 254.024 618.183 838.179
660 848.037 981.382 322.97
661 853.53 511.553 355.629
662 452.017 136.076 903.611
663 784.981 610.343 753.771
664 505.139 830.629 276.924
665 120.434 24.7064 501.611
666 470.921 28.3744 873.835
667 651.954 599.576 224.444
668 757.314 169.845 793.674
669 52.7093 908.559 249.331
670 948.628 111.505 345.098
671 458.33 70.2598 383.61
672 184.431 772.655 832.095
673 742.565 398.027 853.317
674 350.842 425.112 365.117
675 365.923 730.939 195.377
676 157.315 401.855 703.834
677 596.76 657.538 939.896
678 734.646 621.482 829.525
679 187.203 912.296 560.555
680 422.065 276.897 467.334
681 347.528 398.373 805.781
682 291.036 267.422 253.572
683 232.983 685.506 485.537
684 332.953 332.448 982.963
685 71.6692 307.154 795.531
686 983.389 384.07 261.955
687 165.908 469.084 242.547
688 103.38 652.488 433.19
689 691.633 899.171 110.488
690 571.624 345.035 901.235
691 19.5264 457.566 424.465
692 413.864 736.165 20.6565
693 285.712 464.342 838.754
694 723.878 460.013 419.718
695 181.338 599.39 665.894
696 241.337 921.127 369.253
697 627.751 892.457 845.997
698 60.142 668.177 230.598
699 117.838 944.554 454.558
700 691.424 426.321 293.77
701 858.684 524.465 87.6767
702 459.643 348.842 626.723
703 835.165 104.442 56.8953
704 980.161 614.748 300.232
705 674.017 213.716 733.921
706 596.58 601.065 743.488
707 207.486 483.041 22.9268
708 633.056 157.959 236.489
709 190.342 239.204 446.877
710 439.023 646.464 995.915
711 160.067 826.094 317.037
712 222.346 174.069 171.067
713 123.135 416.926 49.8414
714 947.538 851.798 926.963
715 615.249 574.388 714.221
716 69.5012 823.571 804.895
717 255.526 132.7 283.799
718 294.241 142.927 722.206
719 216.078 833.731 664.313
720 690.936 622.446 32.7573
721 610.604 906.99 138.325
722 736.505 934.466 575.446
723 475.375 390.309 468.589
724 915.357 23.5289 997.101
725 74.7595 407.72 731.908
726 151.194 123.478 861.19
727 846.49 60.555 133.555
728 406.022 960.08 610.795
729 339.173 415.824 729.723
730 314.735 944.815 893.975
731 273.39 242.124 781.093
732 68.0889 663.511 72.8342
733 182.812 423.585 753.125
734 588.126 367.681 351.387
735 945.663 362.884 62.5735
736 403.846 5.96385 244.832
737 48.8792 149.297 317.823
738 964.657 363.303 930.862
739 942.784 210.604 993.576
740 853.892 438.606 56.9115
741 885.227 358.77 112.625
742 834.681 916.502 828.509
743 651.924 816.965 558.717
744 498.464 406.747 433.038
745 396.556 64.281 691.657
746 793.462 437.643 296.046
747 386.092 251.625 959.434
748 257.813 894.578 528.318
749 115.833 14.1948 475.748
750 614.393 104.196 746.574
751 368.199 138.5 438.19
752 73.7734 753.798 657.189
753 452.655 681.24 366.193
754 393.891 936.594 424.201
755 767.772 996.823 205.953
756 292.476 235.347 876.261
757 283.698 538.756 147.312
758 300.933 424.519 949.517
759 915.962 30.6596 881.056
760 791.27 601.523 407.566
761 408.382 752.142 923.439
762 232.583 922.998 837.723
763 616.503 315.552 846.24
764 535.05 427.785 752.253
765 675.19 283.534 972.078
766 160.551 247.241 609.309
767 857.263 497.625 279.464
768 341.969 312.94 43.9447
769 409.883 899.671 323.978
770 18.5201 990.885 571.694
771 458.483 694.309 356.526
772 329.496 646.984 997.328
773 299.974 215.189 332.127
774 345.45 865.025 259.302
775 902.952 891.512 295.17
776 548.071 519.375 807.663
777 993.82 864.509 303.38
778 119.233 721.947 124.267
779 894.845 735.72 255.797
780 806.586 740.039 719.912
781 324.707 581.798 913.728
782 795.462 646.605 136.887
783 662.28 491.561 289.351
784 925.852 438.981 674.217
785 834.203 374.014 12.4625
786 222.228 499.695 505.342
787 32.3144 616.475 690.633
788 598.535 167.792 178.34
789 818.134 861.54 827.479
790 452.926 785.539 534.423
791 949.551 514.082 726.24
792 724.092 549.236 128.384
793 389.853 90.3039 842.681
794 79.4781 155.666 653.376
795 569.513 192.609 401.845
796 533.557 738.795 917.548
797 20.1135 983.651 877.875
798 169.122 496.789 755.611
799 763.499 909.63 124.395
800 337.981 314.222 171.889
801 53.1163 441.538 208.091
802 510.074 271.024 518.082
803 665.663 306.154 199.339
804 375.821 507.239 138.123
805 876.266 489.551 837.14
806 196.896 158.066 339.977
807 353.693 856.139 390.911
808 230.658 967.859 355.798
809 885.28 622.028 685.772
810 630.183 938.221 831.173
811 941.904 896.408 691.566
812 747.153 750.477 437.019
813 923.554 345.13 914.78
814 427.957 60.7239 544.646
815 244.367 910.403 89.9673
816 586.105 566.816 587.025
817 717.51 382.704 471.552
818 906.441 701.993 231.997
819 534.775 885.951 213.201
820 903.759 569.215 617.464
821 233.175 901.184 872.386
822 168.927 953.584 471.024
823 89.8163 221.301 319.848
824 427.777 253.883 259.919
825 919.522 587.407 395.619
826 730.546 39.4755 104.137
827 922.504 101.364 90.7508
828 359.458 472.195 325.862
829 751.464 470.535 259.628
830 330.79 749.21 37.567
831 243.084 513.886 228.477
832 201.242 436.395 372.538
833 423.888 836.545 462.664
834 770.51 797.385 225.258
835 646.575 513.631 480.812
836 463.559 758.52 736.608
837 884.312 269.376 720.991
838 615.357 471.991 442.631
839 821.795 520.947 595.588
840 896.226 425.499 671.026
841 109.929 983.919 294.289
842 645.606 246.035 549.149
843 976.256 248.547 946.47
844 873.494 241.211 707.361
845 940.423 46.5668 53.12
846 571.913 474.638 579.39
847 651.371 525.707 414.277
848 803.433 771.537 565.019
849 757.217 148.863 588.662
850 513.293 836.196 733.919
851 500.602 517.191 674.975
852 692.746 299.654 590.049
853 496.347 563.002 965.437
854 775.958 224.33 422.521
855 592.387 578.049 317.357
856 578.678 438.588 370.258
857 141.234 946.724 976.682
858 23.4172 620.142 897.305
859 766.563 563.805 788.844
860 805.534 587.328 978.023
861 506.331 997.32 74.457
862 482.508 859.966 184.335
863 228.973 794.983 105.796
864 965.002 795.449 547.065
865 157.885 722.246 86.784
866 974.928 972.519 258.274
867 943.363 353.204 84.3455
868 202.292 193.262 214.815
869 732.907 703.263 323.403
870 364.537 508.313 100.425
871 39.8812 892.025 174.48
872 282.91 791.414 156.67
873 951.926 475.668 543.058
874 728.148 383.659 599.085
875 528.748 516.446 701.861
876 557.257 421.411 103.503
877 825.467 276.771 169.041
878 285.767 467.454 814.942
879 59.7795 158.243 997.045
880 409.73 640.07 112.694
881 339.215 804.013 533.612
882 33.4376 109.692 634.205
883 813.344 736.43 731.401
884 493.886 209.24 249.682
885 743.027 235.23 789.434
886 926.477 35.565 947.237
887 225.044 68.173 902.355
888 924.791 830.608 914.507
889 709.147 902.671 59.8755
890 917.378 287.34 243.293
891 687.196 801.91 62.4611
892 101.839 8.25489 272.409
893 975.046 505.377 603.333
894 871.246 815.511 201.57
895 610.457 652.639 171.634
896 71.3359 964.914 811.559
897 770.894 9.18887 96.2483
898 600.152 794.4 482.66
899 880.734 206.765 554.181
900 537.689 779.19 288.325
901 318.303 277.9 312.286
902 513.97 226.458 637.821
903 913.904 521.376 687.804
904 822.305 867.821 898.536
905 102.774 749.441 886.178
906 345.005 874.673 797.864
907 761.976 405.612 209.077
908 302.038 628.11 736.237
909 157.928 623.337 726.65
910 64.0516 383.614 206.651
911 8.3119 927.134 314.034
912 803.387 222.616 43.7421
913 24.2352 708.897 443.406
914 385.413 364.351 194.432
915 633.305 967.355 148.186
916 405.311 953.056 846.489
917 438.937 840.384 102.468
918 760.117 878.197 932.376
919 69.5852 459.548 986.709
920 454.975 565.68 812.447
921 551.783 170.44 955.031
922 346.283 715.811 936.66
923 517.154 956.69 788.191
924 128.993 573.635 930.603
925 514.363 307.41 434.643
926 620.999 538.134 838.107
927 847.278 800.762 133.566
928 713.098 313.259 327.153
929 4.04714 695.442 872.419
930 225.367 342.572 983.112
931 172.02 93.623 782.138
932 79.417 406.186 267.328
933 702.37 543.068 655.21
934 631.434 505.971 437.953
935 735.506 718.355 864.982
936 420.558 57.446 434.333
937 554.839 453.357 769.522
938 234.378 122.773 95.8169
939 18.8992 509.559 490.067
940 460.688 122.862 359.593
941 881.259 744.807 45.0491
942 356.44 871.777 708.117
943 539.376 10.3906 801.493
944 297.855 366.144 885.036
945 495.169 224.908 129.368
946 435.626 582.108 189.985
947 383.365 610.661 485.598
948 510.814 517.402 193.96
949 726.176 992.529 42.4731
950 845.459 601.323 612.206
951 518.91 281.804 430.217
952 110.429 410.376 232.759
953 444.094 463.059 481.123
954 278.116 336.441 827.013
955 990.82 464.145 121.698
956 363.489 194.416 518.299
957 130.316 539.976 52.0725
958 792.686 717.172 704.974
959 460.849 526.09 207.011
960 282.365 968.764 206.475
961 361.297 399.265 388.627
962 5.54657 435.059 572.275
963 712.389 336.661 788.748
964 738.508 840.53 602.931
965 89.521 278.173 64.3641
966 367.691 540.245 516.545
967 378.967 656.899 927.794
968 912.376 645.967 836.6
969 649.383 59.2658 252.427
970 697.321 445.726 413.456
971 146.689 453.561 741.399
972 502.841 448.81 845.452
973 858.418 533.706 411.16
974 53.0081 236.466 669.655
975 951.775 908.111 511.014
976 693.468 882.591 647.49
977 399.193 807.36 825.522
978 371.751 235.61 273.426
979 962.325 538.248 900.285
980 418.028 726.653 821.825
981 628.274 670.961 637.145
982 815.799 87.3861 599.302
983 784.599 277.11 9.56404
984 253.211 455.178 567.359
985 790.032 266.346 377.5
986 785.854 417.574 918.1
987 654.803 397.877 842.024
988 171.588 800.641 68.6231
989 337.909 552.023 366.142
990 36.1053 899.302 231.779
991 671.912 700.594 613.946
992 787.19 770.765 927.3
993 796.764 48.8171 154.515
994 136.718 27.0868 813.29
995 245.029 966.064 159.779
996 505.907 246.457 427.472
997 172.087 814.238 676.17
998 73.3226 445.788 930.214
999 33.3569 236.693 321.798
Step 45 45
0 760.743 118.37 343.544
1 216.446 886.47 289.322
2 963.835 366.084 468.491
3 260.087 426.033 341.654
4 416.558 470.804 138.501
5 687.446 505.773 932.72
6 494.222 571.305 375.938
7 75.0595 361.794 888.204
8 381.958 806.068 747.777
9 175.673 152.014 534.248
10 673.795 419.683 79.9831
11 373.497 51.0436 286.017
12 378.749 733.733 546.129
13 585.683 869.452 100.404
14 712.97 562.905 470.577
15 307.77 214.548 743.694
16 372.415 946.89 575.763
17 313.832 22.3985 497.572
18 173.167 493.228 185.829
19 218.572 861.734 27.2137
20 574.744 457.716 770.186
21 516.412 446.314 538.46
22 752.177 363.633 308.15
23 963.002 537.362 707.487
24 384.9 984.872 143.195
25 184.426 805.324 434.068
26 143.13 250.589 511.757
27 422.901 885.983 938.715
28 604.962 701.176 117.805
29 184.666 431.525 653.256
30 205.111 415.079 664.02
31 413.539 614.95 138.136
32 668.267 146.043 103.185
33 306.949 753.776 814.497
34 130.111 321.793 941.115
35 609.865 645.101 238.583
36 809.385 699.164 296.286
37 677.507 607.969 138.295
38 371.513 30.6037 49.6254
39 304.3 428.479 418.282
40 633.652 368.956 6.48498
41 965.831 699.986 934.095
42 890.938 391.795 667.805
43 604.095 504.882 427.027
44 621.346 550.262 864.076
45 194.77 136.768 511.034
46 443.263 126.878 511.331
47 37.6008 325.128 249.232
48 853.132 144.699 969.193
49 107.303 356.35 128.656
50 994.25 872.757 56.3837
51 51.0481 28.3174 41.7986
52 740.929 591.881 895.946
53 989.178 331.013 310.419
54 942.754 310.251 453.501
55 141.295 295.785 552.509
56 305.936 965.049 637.674
57 284.135 210.198 82.3233
58 228.34 566.607 430.18
59 476.371 605.971 406.106
60 20.5114 286.81 289.333
61 315.504 514.355 315.695
62 289.752 325.566 43.598
63 103.008 62.3688 285.714
64 277.243 745.194 726.604
65 965.186 82.0043 467.735
66 944.991 935.612 99.9457
